image_path,class_name,sha256,original_split,leaf_mapping
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/b0696bcc-f563-492a-8698-da44e0fe7e6a___Crnl_L.Mold 6957.JPG,Tomato___Leaf_Mold,6314d8dfc721c8ad0f541b69337384f6d2b5f03cb71997fb10017e1ec03ac8e9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/77cd3874-ca19-4bfc-a112-696b240a88f9___Crnl_L.Mold 6652.JPG,Tomato___Leaf_Mold,33817ef05f22bcff3c4528fae8b0b57e6bc8c7cfadacd1daa376ad99d60f3b68,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/0b3d5bf2-607f-4f95-bdcd-3542b8bd3244___Crnl_L.Mold 6654.JPG,Tomato___Leaf_Mold,3f0f8f151eb6d76046c0d60a7623815c01177d486d6cbb7b6c1f2e39bada1b0e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/2dcab989-d812-4765-a315-af4dcd3d7d86___Crnl_L.Mold 6650.JPG,Tomato___Leaf_Mold,5242700f2892909acd237f2e1093350be622ee584c7e8167759e87c0ff4ad520,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/a835e550-89cc-4662-b065-d00d5a9eefd3___Crnl_L.Mold 6651.JPG,Tomato___Leaf_Mold,43c57ab6bb3cdb5fb38e13e5beb85dc7727d048129cdef7b70d3e34926b8d5c1,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/16cf47c0-abb4-47e3-bab3-4a7c6348b7ab___Crnl_L.Mold 6995.JPG,Tomato___Leaf_Mold,4646b93cdbea17ab6ab3549141539bdb4630c41d15f50f801ee28851a3a9792c,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/0fd01669-64ab-4042-9715-bf1bcb2ccfbf___Crnl_L.Mold 6996.JPG,Tomato___Leaf_Mold,d3189559a523498a3a918982c28e2ff075b6c0c9785bb547339b697f52983577,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/63ed021f-afc3-44cc-ab70-0bacc9815d3e___Crnl_L.Mold 6997.JPG,Tomato___Leaf_Mold,a194e8fa891c676a5302b307958a35f7fde997b0be658ac4af4f928777448207,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/7d40d29e-ba53-49bb-93be-e19d63855f60___Crnl_L.Mold 6994.JPG,Tomato___Leaf_Mold,51d01c53a8b332f4a9dc2c6f8a4a9026c177ecb7740404dca0d2fac00226391a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/4375c98f-8986-4680-9432-afb29f839d7b___Crnl_L.Mold 6847.JPG,Tomato___Leaf_Mold,da4fffafbebeee29a517b194c54eab732422682914a8ab1c84d4fec299628d8c,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/20bfb40a-3fac-43d0-8864-feb28b97b9cd___Crnl_L.Mold 6849.JPG,Tomato___Leaf_Mold,14b5155b45b6c8c18f59fe99237fe292d5029e6379f8eda5c55c7a399842dc1f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/e710a5d8-3d50-4382-9786-931ca51ba797___Crnl_L.Mold 6851.JPG,Tomato___Leaf_Mold,61737e21e3476f55b813842127135046c8f05023d415672eb050e4b2f56b8101,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/7c9ac47e-ec96-457c-96d7-8aefdace978f___Crnl_L.Mold 6850.JPG,Tomato___Leaf_Mold,f7158486def86272615570687d80682ce59bcc28f294593b3e090311b2425f71,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/a05d577d-ebe7-44e3-9ac0-e6e742e34f1a___Crnl_L.Mold 9164.JPG,Tomato___Leaf_Mold,2edd99bad9d0e49c4bb7dd110da98821ee0896dc39a0d8b713a7f1fe66feffa0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/fb7b35d0-f501-4410-902c-99ab6022ae47___Crnl_L.Mold 9163.JPG,Tomato___Leaf_Mold,b2005e0fc4c519b6f2351bbc32f390d89203c9f76d8daf02704ffc1c17ed9f8f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/4797e35c-7ec7-4853-95d5-c9fa4b6c0be9___Crnl_L.Mold 9162.JPG,Tomato___Leaf_Mold,8ff9ba7b7b317568a579af777167c3ef4593735961e074572455c8b4f7aa5683,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/0ced0bae-d224-43f5-8fd7-072c7cbd8f77___Crnl_L.Mold 9161.JPG,Tomato___Leaf_Mold,97df6ddfab481b3e52849c2b481262f377b7bd6cf355fee0a15077edbed37be0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/2d6f98ac-7545-4ea6-97f7-51374d16adc2___Crnl_L.Mold 7005.JPG,Tomato___Leaf_Mold,fa6d3ee4eb47272bdea8cb7a162a44a50d421bb5d63c9c414645e1993e9f14f4,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/acfa0062-84e4-4b59-a886-6ff31a81230f___Crnl_L.Mold 7007.JPG,Tomato___Leaf_Mold,57c5996ac42519a2fd9e661708e75ae65c59eab2caa2db14309a2d81d6bc8ce3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/86bcc70f-66dd-40ec-8bf5-d260f58cb25d___Crnl_L.Mold 7004.JPG,Tomato___Leaf_Mold,b54ec91f8327cf2118ab1350ba372a97b2e2e99ad50d1b630c7c7ad33185d9d8,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/bca2a85b-7b2a-42b5-9b7d-cba2a6bc9a70___Crnl_L.Mold 7003.JPG,Tomato___Leaf_Mold,4f97248ea2fc64e692861e625f5bb7da7de21ba2a70aa13ebde2707c9e9c4eba,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/7115a5d7-3157-4183-bda2-8d0b43f50276___Crnl_L.Mold 8898.JPG,Tomato___Leaf_Mold,07c2d020c5a5c9fadebcfd903ec242db700bce3b7446fd01f9299ef2fefa1749,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/6e230511-861d-4ae8-8212-374417841b4c___Crnl_L.Mold 8894.JPG,Tomato___Leaf_Mold,fe6c93a5424f747176a7e34e5f0bdc352f4dc0349d8ab511204afd2aee4c59af,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/fec6ddb1-599d-4de0-905c-c4e526021314___Crnl_L.Mold 8895.JPG,Tomato___Leaf_Mold,9eb2dd6442cec8bd6722bb35ec442bdf92c8496ad0ff6c9cc2b22a5f88e45a64,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/2d37debb-8e09-4461-8e58-a23a06b4722a___Crnl_L.Mold 8896.JPG,Tomato___Leaf_Mold,d848a46413cb8d2d3a52f367d59c5c11c5f165a182cf037bee26e6aae3cf34f4,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/ea19d516-b7fd-45c3-a459-68281f3bd9aa___Crnl_L.Mold 6836.JPG,Tomato___Leaf_Mold,f0d97761dcc8315235dae80f7af7a2bddb078a37f0234ba4a870c71d00788b0b,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/0f1ce7cf-da72-4ddb-9bdb-a1af620537c6___Crnl_L.Mold 6840.JPG,Tomato___Leaf_Mold,30190c7a30666948255727a2d19910ede40cefe7423b084e06b5b39f7534a2b9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/4f03bdbd-e492-49a1-b04b-f19d9aaa95fd___Crnl_L.Mold 6837.JPG,Tomato___Leaf_Mold,7f938c8ddae81813a9f4082a980edfbfc8dae781e049bda246d406940ac04b08,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/e9a29961-5b3e-47a8-b2aa-b8d0ba9f2a80___Crnl_L.Mold 6838.JPG,Tomato___Leaf_Mold,45e07ca6a2049157e77679ca635417a11940a213458adf31a133956c45a82196,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/220cb426-88be-48c1-bcbf-a776e5659930___Crnl_L.Mold 8714.JPG,Tomato___Leaf_Mold,7341073ab830ce131473908629a79e99db4955abcd234472cb6e18d050279755,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/cc42f7f9-ecbf-4adf-b1df-1307218aac13___Crnl_L.Mold 8710.JPG,Tomato___Leaf_Mold,bd951297c735669be66e11d792d81c6bc1e337aedf7091b280d43f97c3a92856,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/4cec5b1e-14d2-4b8f-ab8a-57b68758f30c___Crnl_L.Mold 8715.JPG,Tomato___Leaf_Mold,cac2a94ddaef08d8c7d778f79cc1830bc4b429cacfc5dd6578c4147491a1d8a0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/5c58dd13-93e0-4e77-b653-ba1f6833a67e___Crnl_L.Mold 8712.JPG,Tomato___Leaf_Mold,c36302cad860c7063c8888cf66d3f664592a2e918de512f256c087f0cbe50a48,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/35343df4-2017-47f9-a5ef-d08bd52dfd7c___Crnl_L.Mold 8827.JPG,Tomato___Leaf_Mold,34a6b6dd667b5034bdd2013a720d056a7ec5f23d0720ba2c01a5d9748a1eebd4,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/158d72b9-7f14-4466-9b20-13909636294f___Crnl_L.Mold 8829.JPG,Tomato___Leaf_Mold,374a4bee79672084c35171af33e6160b8143e8e644e3bfee8ec8bb93f7a805ce,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/c7f4b724-0adc-4290-b02f-0cda8d148c73___Crnl_L.Mold 8830.JPG,Tomato___Leaf_Mold,c111e05ce135b89990adf44a39211ba71606a62bb7a4b15d72ec49e09068061f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/b0171eb9-e9c4-4d17-8f39-e748361fdfba___Crnl_L.Mold 8828.JPG,Tomato___Leaf_Mold,d05818819b86b56d4b679b1b6f215f8a6ce05764b6a3f1c377c85c0bef6d2dc2,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/9ff8576d-7732-46ea-b517-532fff520c92___Crnl_L.Mold 6759.JPG,Tomato___Leaf_Mold,048377e71a82fc103083eab632126b3b63c9fee138527917112e56d93b957141,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/7f3c64bd-1c01-4e6e-b794-6f9c2a5e2ba9___Crnl_L.Mold 6760.JPG,Tomato___Leaf_Mold,bde4611383fb5eaa056b38570721374936e8bdbe2565097899e682a48b95672d,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/09e0ad88-2008-4558-b870-8d06b82a7203___Crnl_L.Mold 6756.JPG,Tomato___Leaf_Mold,614e72ee9b46e363d92e703756b105812b593b5704c1e764ef9d20b4fb3082e4,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/28d202ba-1fd8-4200-9727-ad3d977d58f9___Crnl_L.Mold 6758.JPG,Tomato___Leaf_Mold,a43139b2052e9d0ab363a0008c0450b1349fbd29618568dd58b568434ca6437e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/0a555f63-bf03-4958-8993-e1932b8dce9f___Crnl_L.Mold 9064.JPG,Tomato___Leaf_Mold,d945aada561d16fe955cbf8d10ed435a25176b9bbdc4faeb118552fe4d15278e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/b155d628-2bce-404f-bd81-6916fd6100e3___Crnl_L.Mold 9067.JPG,Tomato___Leaf_Mold,f749221e9993da83f0185948738211d48dc32f452dc2ef355bd976b53d5bf299,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/8a585374-1af5-4577-ba37-d931d79b427a___Crnl_L.Mold 9066.JPG,Tomato___Leaf_Mold,a5a92abbf8cbf28bf88092638227b3742183c3f32b6f81183f6e31c2e5352e10,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/dc533794-bc05-4564-b110-dea895234a02___Crnl_L.Mold 9068.JPG,Tomato___Leaf_Mold,b52085173c746223b4da2ed668b1ee7341b9530e307adbd839b3ca555f8136e7,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/dc61dd2d-7b0f-4927-a3af-4ad0c71bda15___Crnl_L.Mold 6561.JPG,Tomato___Leaf_Mold,0c656c5ced756b6e75e1eb1e8568ddcee1fe51c4f828414e2ec2d8d11c6506e5,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/b2f8fe67-6a72-48ff-b04a-3d9f9368aded___Crnl_L.Mold 6565.JPG,Tomato___Leaf_Mold,99da2454d90f2532a6e9ebcbf6d4a3e3f60daf2071c6987d0bbdfa834496b618,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/b625db0c-4b96-4cac-b6ef-8ded223bc857___Crnl_L.Mold 6563.JPG,Tomato___Leaf_Mold,6dfc273f6c8d54d35ad7efef3ba7e2dd6add215f6e27fd5809611fcc704fb6b9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/82cf5b68-3353-4384-96fa-5f85772666a7___Crnl_L.Mold 6564.JPG,Tomato___Leaf_Mold,fefd75f6deb8279ac0e567880252fbe2f37de9a5b4d9967d3e8427adcaa3afc9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/e2d4c4ee-752f-4494-a046-6076bc08ecbd___Crnl_L.Mold 7178.JPG,Tomato___Leaf_Mold,2b187a3fe304dc6718e5f662b9fc20454f0cf3bcd5d8b8d9e6b60d4b4f773540,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/8da3d37b-f88f-43a6-a1d2-da605a3faeb0___Crnl_L.Mold 7181.JPG,Tomato___Leaf_Mold,23ebc8961fde3e5dd7db4644ea320bdeaeeb85c6b0ae9004908e183887ec2894,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/a4a9faea-5038-4fa7-b056-8eed57e56525___Crnl_L.Mold 7179.JPG,Tomato___Leaf_Mold,a7a1d42bb607c40ff92fa1a0d59a5a747b71a78f6ef1178c1879c20cfabe9064,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/7e0b313f-bffb-436c-975f-1566645abfe6___Crnl_L.Mold 7182.JPG,Tomato___Leaf_Mold,922bbcd706df34393be124f0aaa9a5212c87ef00c7ef354116c44c54cf88ad5d,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/bb98de22-463a-4ad2-8ad1-e65d1ea463c8___Crnl_L.Mold 7160.JPG,Tomato___Leaf_Mold,0d0ea9c321664ecc5e8feaef0c3d59d32be965c53bab3aaa214ac174cfb566d2,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/be2680f9-cdba-44e5-8834-7bc5b615a0ea___Crnl_L.Mold 7158.JPG,Tomato___Leaf_Mold,e93a6512b2066caa5902b74b7503f962736efab8d0681071e3703545be710518,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/ad05c94b-3432-4776-99ff-a5735e52cf7a___Crnl_L.Mold 7162.JPG,Tomato___Leaf_Mold,d06cf4c43dd112f2bc1294982ef6fadc864a596f1befb50a75819af5899504b6,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/5232c7a2-7f94-4e6e-b47a-6264e1e49ff8___Crnl_L.Mold 7161.JPG,Tomato___Leaf_Mold,a16d85b92afdc78ec65b9cc58186bb2e9cb47380d6b7007189c8aa18ed23d7e1,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/872c2185-148d-486c-92e8-2a3ad418f609___Crnl_L.Mold 7146.JPG,Tomato___Leaf_Mold,ca3347fdd754dccb6e37be539ec83914f866e0d4c1f1356cb0abf0b88fee3ed8,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/f2da011d-7004-40de-ba61-9e9fe12ad6b0___Crnl_L.Mold 7143.JPG,Tomato___Leaf_Mold,32978c34b963f462a93b7d48c856c3b32e8ed39696f934d834ff3ada1d14bbc9,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/0e5b669e-8534-45ab-a3c0-63134e685069___Crnl_L.Mold 7144.JPG,Tomato___Leaf_Mold,2e55070d419d0355115fc0b3d6b31525f898c774f0eec3ef34086adff1e118f1,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/dbd8242c-1c4c-4d6a-97ba-6cb26fffec49___Crnl_L.Mold 7145.JPG,Tomato___Leaf_Mold,d11cbe52a4fa41e635f20c83a48d8d6fa8ef1f8bc79cbb4ce4a3743fc94fb592,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/e7e687ae-c2f1-4ab4-9726-fe9ee5c1c889___Crnl_L.Mold 8765.JPG,Tomato___Leaf_Mold,ce66a1abe89af4d112adfe26f9b0688c507214ed0bfe0b4c7222b1721eac1017,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/66c0dead-4a9f-4c5a-8c0a-4ed4eada7292___Crnl_L.Mold 8764.JPG,Tomato___Leaf_Mold,a9c9b31c6dae50655e8897d256735c35ae281e84845dbcb4e4988f1e028674f6,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/90f6e771-bfb7-4e54-aa8c-6e295af7dc6e___Crnl_L.Mold 8761.JPG,Tomato___Leaf_Mold,003f4701f6a2d48e8454534b530cd570aafd42daaa6abfa73eaea4e7e7cb48c7,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/edd27dda-8e38-45da-9744-75982f71b4fe___Crnl_L.Mold 8762.JPG,Tomato___Leaf_Mold,547c4cce318b53b51c6fc98faa4df44be83fd0764aeae0280dd1d432a6a4da05,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/6a72d24d-5705-4647-8a8c-77d2f268c08a___Crnl_L.Mold 8708.JPG,Tomato___Leaf_Mold,c087c51d815287dabcc882c32a1aee3ee614a07c15e6d10be5fb6474c255045f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/39feab4e-7c7b-44de-b9bf-8baaebb6e499___Crnl_L.Mold 8709.JPG,Tomato___Leaf_Mold,5bf139351a0469e01719dced18718a417412f68d726dae2f33af04ae46aa7060,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/b193984f-18ce-4d09-af21-0b70e44d704e___Crnl_L.Mold 8705.JPG,Tomato___Leaf_Mold,f64977a12e18d95861de669a05bc935e309320bc0be694c5afa241c404f04a72,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/a36f9c7a-b964-452c-988b-e45e49da61cf___Crnl_L.Mold 8706.JPG,Tomato___Leaf_Mold,906132c279c943c167733427e82402752eccb227c8a6bb889c8022a465f6d3fc,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/a95f0a82-5cad-423a-be56-8205317909e8___Crnl_L.Mold 8677.JPG,Tomato___Leaf_Mold,83b006c6f5daa0a9b9b87bc1bdcba6f5e56bb2fb7120db9a1da8a7c7248d232c,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/d49623e2-8d48-480e-8bd1-c7f7b997514c___Crnl_L.Mold 8676.JPG,Tomato___Leaf_Mold,3b9726561e22b3163112bdaab1bf37a001925eb2d3309e23cb762c5d37cc3b5f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/a0e635a0-0935-4192-94cf-7003875a501e___Crnl_L.Mold 8675.JPG,Tomato___Leaf_Mold,91b0e68e0bc353fb5088210efc7a392c6de988f8943ee05af6ff20bd1e636e07,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/67146d7f-01d8-46e5-b772-3617f7b5d403___Crnl_L.Mold 8673.JPG,Tomato___Leaf_Mold,3f91fb250dd06c73f4dadd3957d104983019e919d154433b9c8c32e493b71852,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/60f7b149-4286-4101-a156-9bf5551261d7___Crnl_L.Mold 7137.JPG,Tomato___Leaf_Mold,10613a4f398a3a1f187a961b17fb3189083c69d9ba062a4c69005773ded8e55b,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/50e1906e-24da-493d-88b0-3110e778a26a___Crnl_L.Mold 7135.JPG,Tomato___Leaf_Mold,8314171e7e8d00412ac5347505fcb7caec977fc9c7914aef9aecd25fef6f2dbf,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/d4becf38-57b1-46c6-9dbe-fcb747edd287___Crnl_L.Mold 7134.JPG,Tomato___Leaf_Mold,62631113d7674d069cba3801495d6f59ec8671a550606f6bdd294eea6ba9303f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/f588d442-8eb5-439a-9c1a-cad5722ecc28___Crnl_L.Mold 7133.JPG,Tomato___Leaf_Mold,8365aea83eec4182f995c2a37c2957ccf2dc75c1342acfdbbc05ec6fae0555f3,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/be1b7152-f0f2-431c-9635-29c4ca31fb5b___Crnl_L.Mold 7111.JPG,Tomato___Leaf_Mold,0cee229f19606327c86faa036b928f6a973cc3351eb859f1770a607ab82761cf,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/e401be04-ce62-4682-ae91-765fc4c2cc31___Crnl_L.Mold 7114.JPG,Tomato___Leaf_Mold,26ccb79fd6faa70a2f450c69b70348838f6152a8ab75bf40d2c2b5fc37aa5610,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/4176b39b-a3b7-4611-b05b-b4020269bae3___Crnl_L.Mold 7115.JPG,Tomato___Leaf_Mold,187ed48613a864ec425dd7845c72c148cac4135298511a37c4ae1bd24f0e5a6f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/91eeb305-5a5f-4e72-8258-776ea9ed6338___Crnl_L.Mold 7112.JPG,Tomato___Leaf_Mold,1cfb1903e087cfe23ef60cc7f55d51e5c0e79f78aeaa9cb8904709fa40a76f14,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/6b6edf2a-0cb5-4a38-a16f-dc8faf705c46___Crnl_L.Mold 9032.JPG,Tomato___Leaf_Mold,a462767c1264d1b50998664e68dfe61fa98963465514035d117a993dbb430007,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/9a1fc5b3-476a-4565-ad69-e054accd2dd6___Crnl_L.Mold 9030.JPG,Tomato___Leaf_Mold,9e954e6243ace6780b6b19863176dcc2a40a7d9c98d43e282249d3c820c5ad16,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/ed85b79f-958f-42a8-adb9-2a34022fa016___Crnl_L.Mold 9031.JPG,Tomato___Leaf_Mold,7f08701c3739ae827c0d3eed2c7f67eb5df8a52ce1c1754dc513cd4e62fb59da,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/b38caab5-9031-4877-ba93-96bec1bdd4ff___Crnl_L.Mold 9028.JPG,Tomato___Leaf_Mold,8e526b87eb18316bd3ce6b9d5679524242504ea91af0f8c4129480f591b85384,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/0de02a32-f166-4d67-bbb8-689e96d04c44___Crnl_L.Mold 8811.JPG,Tomato___Leaf_Mold,e88359ffa2e2afcc7a5e66fb367438555b26a040cd93710639450e6ada447d7e,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/407519ba-54e6-4779-a886-8163cab06a04___Crnl_L.Mold 8807.JPG,Tomato___Leaf_Mold,455ad0362dbadf5bfb0f3f9e0f065397739351a6bdeab5fd626dceab0474ffb0,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/d2422f17-4d15-4416-8c24-fba263d9b3db___Crnl_L.Mold 8810.JPG,Tomato___Leaf_Mold,02b0d544b339c416877449d7081f62ac254e48eac8f750031fd90a2d2dfc83af,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/80d2ad46-e4a5-47ec-9c63-d1e4780575ee___Crnl_L.Mold 8809.JPG,Tomato___Leaf_Mold,e3e20b44b8548fe9cd9b69573ece4fba63ed6aa3c0df3a0628dbacf189ab7d16,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/077218cb-00b9-4bdf-b091-108a42c7a601___Crnl_L.Mold 7118.JPG,Tomato___Leaf_Mold,62c1882314bbd6fdc29d549ccde80d0761cc7584eb957d48ec24b93ca3ce11ae,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/c28fe517-5ca7-4021-98a5-9fe8908c815b___Crnl_L.Mold 7116.JPG,Tomato___Leaf_Mold,83b38ae5e1fbf7f6bd199b7d254cccaa515215b4bf850476b428d646b5506074,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/1071fb04-ba12-4c59-a6ef-b43cd16139e5___Crnl_L.Mold 7119.JPG,Tomato___Leaf_Mold,9f8c1c01fa7f6f2db2f58361d9da701be36338a30f9efee3cee60be0e5fb6c5a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/81de0497-5011-4330-b2f1-b12c7b83576f___Crnl_L.Mold 7120.JPG,Tomato___Leaf_Mold,f7f42fc76c2b180693f856309683a8a558ae4035d30e30684b6d24880754f13f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/b1f8ad0b-b955-4e6e-b789-a856effaa990___Crnl_L.Mold 9109.JPG,Tomato___Leaf_Mold,a4480dd5f493529c0c769e7dd3f2badc630bf760b960908b428fd502456a0dcf,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/d633dfc9-74f2-4fbc-b540-3b87a53807d0___Crnl_L.Mold 9106.JPG,Tomato___Leaf_Mold,51647af603ccd8a5b54f46d64e7ec755b9a6210c8255c41b91cde098a745e22a,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/924b52ad-82dd-4562-94b6-5a5a9e41e81c___Crnl_L.Mold 9110.JPG,Tomato___Leaf_Mold,8166c3a0fae7e66a025e2bf90cb9e6b2b6361dece7643bbe7225cab8145b1d6f,train,KNOWN
datasets/raw/tomato/plantvillage_color/Tomato___Leaf_Mold/a639c56d-f9e3-4f22-b21b-5a19e027d30b___Crnl_L.Mold 9108.JPG,Tomato___Leaf_Mold,ae46c7aa8dc27fdc136dc7e64ab54eef7bb01db299f735008de474d5b1bea92a,train,KNOWN
