image_path,class_name,sha256,leaf_group_id,leaf_number,mapping_status,mapping_method,mapping_source,physical_leaf_identity_verified,split,split_unit_id,split_unit_type
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\838e04d0-c452-4ae6-8d6f-32bb4b2fe3c2___UF.GRC_YLCV_Lab 02861.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,efa746b1ff76658dbdfad84f658d6e821c1c9407e458a62a9cfa153093a30472,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::efa746b1ff76658dbdfad84f658d6e821c1c9407e458a62a9cfa153093a30472,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83a57a08-1703-4c39-ba00-b34ff03abf20___UF.GRC_YLCV_Lab 02193.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,eaaea542f7f9610916f49a744c9a2587db9bd434cf94009fd09173915a2ab938,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::eaaea542f7f9610916f49a744c9a2587db9bd434cf94009fd09173915a2ab938,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83ad7dfb-bd0d-46b9-84d5-59871052a796___YLCV_GCREC 2414.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,f319b9c7d8d6268280413ca2a195f095b3111d0431fb2356c202fbd881e0543e,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::130.0,130.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::130.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83afa77a-0593-41f4-a395-63d59df33d5d___UF.GRC_YLCV_Lab 01606.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,6e4909a597c23840f2ab1cf0d6a69b4977ab6775eb9563f1a46a8c8f4fe46836,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::6e4909a597c23840f2ab1cf0d6a69b4977ab6775eb9563f1a46a8c8f4fe46836,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83b371a1-9d2d-4861-aa3b-608b8d9f0ce2___UF.GRC_YLCV_Lab 01372.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,fecf74d40f3cbe1ffddb18e730e9ca95a9abafc858c00dc74e736329437370c8,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::fecf74d40f3cbe1ffddb18e730e9ca95a9abafc858c00dc74e736329437370c8,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83bd57f8-9061-4b1d-ac71-b426f16c7be6___UF.GRC_YLCV_Lab 02870.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,3fdc1b5d4d020ae912ce73d3b6e2ec3669d46a1754e0f532f92be6da243c3394,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::3fdc1b5d4d020ae912ce73d3b6e2ec3669d46a1754e0f532f92be6da243c3394,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83e4763b-21ad-4834-8d9e-1555f4d295c7___UF.GRC_YLCV_Lab 03047.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,5837ee40412336b7c135915cc1d6844c644367a48a4b05306cd1d4cdbcb81ba0,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::5837ee40412336b7c135915cc1d6844c644367a48a4b05306cd1d4cdbcb81ba0,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83e7aaf4-0c60-4712-a484-cb0cc4616065___YLCV_GCREC 2833.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,62f7a0ca9bdcfc708b3d0d8b4bd0fea0af72cebc69a4029cb269677b2e3ad753,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::234.0,234.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::234.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83f2a041-2db2-4240-89ae-d0c8a7b56b84___YLCV_NREC 2205.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,8c9ef925a8d7c3832bc9b0cf4aab4fbf59da1456caf39c7523a525fcb96e6448,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::489.0,489.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::489.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8402962c-0932-4399-8a60-171197bbb469___YLCV_GCREC 2805.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,a0f51b978e1b4bff17541b32bdd81aa90e982c607440bc297dfb65a05c9ae718,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::227.0,227.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::227.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\84244edf-a195-4e38-9add-99f7a28a17cb___UF.GRC_YLCV_Lab 01972.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,085e75599d248f1cb84cb03701d36f74dd68b06404a57cd59358e802b5f1f6b3,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::085e75599d248f1cb84cb03701d36f74dd68b06404a57cd59358e802b5f1f6b3,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\842e00fa-5cca-46af-80d7-6f0f08cee412___UF.GRC_YLCV_Lab 08557.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7ac0fa18aea210f6e45d0bfcf15ced84df386f9e5eb5918895ed4225cc4af5bb,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::7ac0fa18aea210f6e45d0bfcf15ced84df386f9e5eb5918895ed4225cc4af5bb,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\843abaaf-e144-4200-90ea-4fe6ee81e185___UF.GRC_YLCV_Lab 09608.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7600d12969a97a74f9d64bb9897ba9a9b812f649c4a2d3e7ef2ac4e5872d1bed,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::7600d12969a97a74f9d64bb9897ba9a9b812f649c4a2d3e7ef2ac4e5872d1bed,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\844653ae-8a16-434b-82c9-e4ad7dadb867___YLCV_GCREC 2816.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,a747c24a9fcbd236eb6e4fba3a007c2b064a3a61905f13555a800a99f8dab830,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::230.0,230.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::230.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\844b2a18-e4ad-4f47-859f-a3dff26b059a___YLCV_NREC 2286.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7ca8c433faa1c0241c56c1c177c76083d4e995a6841db530985b42885518750a,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::509.0,509.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::509.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\847db734-bdee-4ced-a078-b8cc21bf4c58___UF.GRC_YLCV_Lab 01554.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,b1891f268857193d6ac947e20e919830931749031c018076cc096bb93c830987,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::b1891f268857193d6ac947e20e919830931749031c018076cc096bb93c830987,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8486dc84-3cec-4289-8c8f-73e651c564e9___YLCV_NREC 2051.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,d1d95fb47b8bff3b68784dbbac19878830e6d5a69846aa2524aa9bb57fd5463b,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::451.0,451.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::451.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\848f4cab-7ede-494d-8317-e0dc77430a50___UF.GRC_YLCV_Lab 09431.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,78ffb24d94c160e2e8c7a08de3a735b72d7986d5353ef7a92f82768e073ca0f9,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::78ffb24d94c160e2e8c7a08de3a735b72d7986d5353ef7a92f82768e073ca0f9,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8491d0bb-bfd5-4b07-9a49-282b62f9f768___UF.GRC_YLCV_Lab 01710.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,273a2f8d5ad0034766a544a54832b4075d3ff1fe73ac76627572e5366ad6f078,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::273a2f8d5ad0034766a544a54832b4075d3ff1fe73ac76627572e5366ad6f078,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\84ccf2e9-b835-4b63-8628-164e84b78a70___UF.GRC_YLCV_Lab 09509.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,27a0b10a299e08981bedaeab64f21c5c5243763eeb074e2ee20e85126bd6eebf,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::27a0b10a299e08981bedaeab64f21c5c5243763eeb074e2ee20e85126bd6eebf,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\84d2d48e-a7c8-4a71-93a4-6e06784362eb___YLCV_NREC 0155.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0b65f66959bc9e62467c578e83b25a72209a86369b15b985c89b907ac3191a04,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::394.0,394.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::394.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\84e338a6-10db-48f3-910a-cafc74fce577___UF.GRC_YLCV_Lab 09424.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,83bbd32ec38134b7ff979d0983f575c6daed293fd5e97ea1a1bf6342a78070d2,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::83bbd32ec38134b7ff979d0983f575c6daed293fd5e97ea1a1bf6342a78070d2,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\84fd95e6-9162-481d-8b3a-19235c760f0a___UF.GRC_YLCV_Lab 02988.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,7363d619159681743b001542af6e1f7a4fde70fedd3e2d99bc3c57428079c4eb,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::7363d619159681743b001542af6e1f7a4fde70fedd3e2d99bc3c57428079c4eb,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\852a4802-a414-418a-9518-6f1920c30d9a___UF.GRC_YLCV_Lab 09454.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,690501f99e4be70af5012135c0cc1fbec9ead24b6d671f99f41cba9b3a62a057,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::690501f99e4be70af5012135c0cc1fbec9ead24b6d671f99f41cba9b3a62a057,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8532dd5f-896a-4b03-9ac6-f7887bf093dc___YLCV_NREC 2245.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,d9ed4ff2b8ec609988a8b08b12da98880daddb33a8dadb773996905f145073be,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::499.0,499.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::499.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\85390de2-8b52-4579-96bf-17b055aaeb87___UF.GRC_YLCV_Lab 02972.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,6e2523ea6cc05434bcc8df31bf94a9d05f4302254983411da527585676449e97,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::6e2523ea6cc05434bcc8df31bf94a9d05f4302254983411da527585676449e97,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\85830b6a-8884-45c2-b9c4-8c89f7656fa2___YLCV_NREC 2578.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,336e97a0694ee8ca4604fbaa9629994014ead29469465d61e05f208cee78864a,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::582.0,582.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::582.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\85d06dfc-799d-4b59-9deb-bc689f6df8e1___YLCV_NREC 2563.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,2d641930e931c364cbdab22af94a49ca80ad66712ae7afe1a1d812415535b254,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::578.0,578.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::578.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\85f426b9-d5be-433b-aef8-d1a36f91db58___UF.GRC_YLCV_Lab 09508.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0337b371fc4032bacce654d3875a8613d5a8ccab981e20a063b46a4b0bef803c,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::0337b371fc4032bacce654d3875a8613d5a8ccab981e20a063b46a4b0bef803c,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8602323f-a327-4c3b-832b-9343db6bafab___UF.GRC_YLCV_Lab 02516.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,4daae72ace147c25d732635d1fa49a9e286be89f872e98ebf583788d860fdd41,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::4daae72ace147c25d732635d1fa49a9e286be89f872e98ebf583788d860fdd41,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86089870-b24b-4509-abc3-f6c50fd07e49___UF.GRC_YLCV_Lab 01677.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,bf1ed89f73cb43753335fedca9178110ddacaa4c28c346e19eb86dd9489524b9,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::bf1ed89f73cb43753335fedca9178110ddacaa4c28c346e19eb86dd9489524b9,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86254a6e-bbac-4dd4-becb-8fc85812e849___YLCV_NREC 2525.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,bfa59e03792eb7bfc538aa5a988ba776b4d38641440b3b22bc8aa2ebdb3f9eb5,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::569.0,569.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::569.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\862690af-0d59-4fbe-b92d-3d8bd94e930a___UF.GRC_YLCV_Lab 03083.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0cc1b47055c4c21927bff3c19f38487ab9ec4f421b15aa1ad96ff4f20fc24a17,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::0cc1b47055c4c21927bff3c19f38487ab9ec4f421b15aa1ad96ff4f20fc24a17,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86314d35-f174-48b2-a19e-bb04771f3571___UF.GRC_YLCV_Lab 03124.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,c6928e9cd692a90d39069a0523d387a14dea131d4678754ae280c9d6ced38b51,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::c6928e9cd692a90d39069a0523d387a14dea131d4678754ae280c9d6ced38b51,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\863ec65a-13fc-42a9-9e03-4a3609e746f8___UF.GRC_YLCV_Lab 01950.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,2fa203e198b9d1bbb1bd1a7bfd10220efc60886b7711fd96567eee00594f6860,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::2fa203e198b9d1bbb1bd1a7bfd10220efc60886b7711fd96567eee00594f6860,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8642e4ee-a903-4bfd-a774-f3d42b871dd0___YLCV_GCREC 5384.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,59f9fe8f7f450689de1b6dabc6077ee40d1972677a347d90674730b3ca994aee,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::329.0,329.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::329.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86665379-33ec-44c1-96c2-8de18bba4ba9___UF.GRC_YLCV_Lab 09367.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,a25cd6b63f624270febde5de9d054249a3c2e83e83d675c8942c7074ec009d5a,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::a25cd6b63f624270febde5de9d054249a3c2e83e83d675c8942c7074ec009d5a,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\866e6b3e-f9a1-465d-b84f-c6f1673fa590___UF.GRC_YLCV_Lab 09601.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,e70de25d120163c8cbd8373c306a2090a54987ced45f83f28f50ec6101fc03a7,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::e70de25d120163c8cbd8373c306a2090a54987ced45f83f28f50ec6101fc03a7,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8675f924-c2d3-4586-9f4d-273fe490af8b___UF.GRC_YLCV_Lab 01435.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,aab88723155a70cadcb44c903e85baad9db9710f049078199b75e205cab792d4,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::aab88723155a70cadcb44c903e85baad9db9710f049078199b75e205cab792d4,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\869f5c22-c50e-47fd-8774-242edaec14da___UF.GRC_YLCV_Lab 01603.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,bdb1e9461e24509bee116574b007b3126bfb62c0d692a976fcbf83e0bd9bc37c,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::bdb1e9461e24509bee116574b007b3126bfb62c0d692a976fcbf83e0bd9bc37c,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86a02153-a6d6-4664-a883-72874a9e5395___UF.GRC_YLCV_Lab 01346.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,373011628f9787fb0293f6a543280d5038fbfdd7e292b412244bf02fedaa6f6b,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::373011628f9787fb0293f6a543280d5038fbfdd7e292b412244bf02fedaa6f6b,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86ac31fc-a8e8-4935-8276-e80d4946d77a___YLCV_GCREC 2214.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,f2813948ee9f51db79dc0d60b928730080a54e88f6f1f133b54b91a1362744f3,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::80.0,80.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::80.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86b41dc9-deac-46d3-af8a-732b553d4e32___UF.GRC_YLCV_Lab 01814.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,efc86904cbe0073defd736393cd93dd6e08ce13043a1367a0f67b21eac99af96,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::efc86904cbe0073defd736393cd93dd6e08ce13043a1367a0f67b21eac99af96,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86b71ef8-64fb-4674-868d-bcd439f7422e___UF.GRC_YLCV_Lab 01584.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,f8b8e3f95c4ef798dfa05d59e33282f9a33a697a4853dd1debb89330de502fc7,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::f8b8e3f95c4ef798dfa05d59e33282f9a33a697a4853dd1debb89330de502fc7,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86db1c3d-0992-4b12-b050-6e30c28e1cc8___UF.GRC_YLCV_Lab 01699.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,dce546b03e785784438aee41da7382a6ee0aa269779c55c984b9e1b42c0a8c75,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::dce546b03e785784438aee41da7382a6ee0aa269779c55c984b9e1b42c0a8c75,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\86e87164-f5f1-4cda-b4e1-d522a185b07e___YLCV_GCREC 2497.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,b329d86701f073097ec39ab928d1aacd325dfd6111919d03d117ac636ab8bf5b,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::150.0,150.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::150.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\87226c34-d7bf-4767-afdc-8a56cf45586a___YLCV_NREC 2380.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,eb2dd46b4ffd6e29d22c8523716371a7771ba1766fc03f75681e329d9595110e,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::533.0,533.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::533.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\873bab6a-0232-4b51-a385-19981ebd712b___YLCV_GCREC 5120.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,ae20e5a0aebed1a2b875b04fb2570c3a53b019ef98127b3e33644fcb1334ae68,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::265.0,265.0,METADATA_DERIVED,UUID_STRIPPED_EXACT_STEM,Tomato_YLCV Virus.csv,false,train,Tomato___Tomato_Yellow_Leaf_Curl_Virus::leaf::265.0,METADATA_LEAF_GROUP
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\876055a7-0267-4a76-ac01-e8ecd62e263e___UF.GRC_YLCV_Lab 01258.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,698d73cd4743a7f2510a9ae0cc208d6fc97bcf657817d11a76e9c3ed8a35e333,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::698d73cd4743a7f2510a9ae0cc208d6fc97bcf657817d11a76e9c3ed8a35e333,UNMAPPED_SINGLE_IMAGE
datasets\raw\tomato\plantvillage_color\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8767e44f-de3d-4491-a21d-e93a78094ae0___UF.GRC_YLCV_Lab 03168.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,39f62f794b98e4d8b85f658ddf9ac1727316e3f305d3d4a0945e9518095ad96d,,,UNMAPPED,UNMAPPED,,false,train,UNMAPPED::39f62f794b98e4d8b85f658ddf9ac1727316e3f305d3d4a0945e9518095ad96d,UNMAPPED_SINGLE_IMAGE
